utterance,speaker,wall_ms,stage_preparation_ms,stage_ctc_encoding_ms,stage_ctc_viterbi_ms,stage_phone_scoring_ms,stage_total_ms
004610362,0461,66.36037499993108,0.207,60.094,4.492,0.675,65.49
004610373,0461,65.06804199307226,0.201,59.556,4.264,0.562,64.604
005630017,0563,65.70949999149889,0.211,60.265,3.736,0.532,64.766
005630044,0563,77.34429198899306,0.232,68.685,6.384,1.059,76.383
005630072,0563,63.366749993292615,0.184,58.623,3.115,0.495,62.435
005630081,0563,85.38229099940509,0.234,75.342,7.901,0.917,84.419
005630122,0563,65.40595801197924,0.187,59.468,4.34,0.546,64.562
005630127,0563,70.67262497730553,0.196,64.477,4.37,0.643,69.711
005630142,0563,71.65616698330268,0.246,65.192,4.569,0.645,70.681
005630147,0563,58.85758300428279,0.168,54.774,2.555,0.371,57.888
005630151,0563,71.78116700379178,0.177,64.805,4.923,0.731,70.658
005630160,0563,49.290915980236605,0.194,45.979,1.847,0.355,48.396
005630169,0563,54.72762498538941,0.167,50.347,3.211,0.578,54.324
005630195,0563,65.68674999289215,0.208,59.894,3.744,0.564,64.43
005630225,0563,71.59929198678583,0.237,65.071,4.751,0.606,70.689
005630267,0563,52.942915994208306,0.24,49.06,2.313,0.435,52.069
005630284,0563,65.28945799800567,0.168,59.349,4.681,0.686,64.911
005630291,0563,75.8942500106059,0.212,67.205,6.561,0.874,74.876
005630302,0563,50.08883299888112,0.194,46.92,1.715,0.353,49.202
005630315,0563,106.43829198670574,0.233,90.672,13.803,1.206,105.942
005630330,0563,63.061833003303036,0.198,57.846,3.541,0.543,62.149
005630375,0563,59.17291701189242,0.216,54.317,3.207,0.513,58.274
005670043,0567,59.575292019871995,0.188,54.439,3.205,0.508,58.362
005670055,0567,73.29445800860412,0.223,66.498,4.944,0.607,72.293
005670113,0567,67.65149999409914,0.209,62.344,3.535,0.621,66.737
005670122,0567,57.278583000879735,0.163,53.649,2.551,0.592,56.981
005670125,0567,86.7453750106506,0.272,78.131,7.014,0.815,86.256
005670137,0567,57.31191698578186,0.207,52.969,2.6,0.583,56.385
005670147,0567,65.83666600636207,0.183,60.929,3.728,0.533,65.397
005670155,0567,81.34345797589049,0.217,75.011,5.0,0.669,80.922
005670159,0567,51.55087498133071,0.214,47.681,2.267,0.448,50.633
005670160,0567,70.53841699962504,0.186,65.11,4.166,0.604,70.088
005670189,0567,59.65179202030413,0.187,54.728,3.059,0.505,58.503
005670198,0567,54.782999999588355,0.199,50.384,2.794,0.458,53.856
005670282,0567,76.4363750058692,0.217,67.383,5.614,0.666,73.902
005670289,0567,53.85362502420321,0.206,49.608,2.609,0.444,52.888
005670292,0567,61.68904202058911,0.193,57.58,3.0,0.443,61.236
005670303,0567,57.298250001622364,0.186,51.849,3.047,0.525,55.626
005670310,0567,54.343708005035296,0.213,49.835,2.809,0.478,53.36
005670320,0567,67.31254101032391,0.193,60.051,3.643,0.541,64.45
005670348,0567,50.7375419838354,0.165,47.174,2.03,0.378,49.766
005670356,0567,90.72141701471992,0.232,81.493,7.721,0.818,90.283
007360004,0736,80.51508301286958,0.204,72.989,5.717,0.657,79.587
007360006,0736,117.48854100005701,0.301,102.57,12.596,1.04,116.534
007360036,0736,65.40799999493174,0.227,60.068,3.538,0.53,64.387
007360045,0736,65.51704101730138,0.173,60.395,3.188,0.552,64.331
007360055,0736,77.81466699088924,0.179,71.615,4.845,0.739,77.399
007360108,0736,65.82587500452064,0.174,61.451,2.525,0.456,64.631
007360181,0736,107.32312497566454,0.228,96.438,8.84,0.835,106.362
007360196,0736,98.61020799144171,0.247,87.963,8.399,1.061,97.699
007360205,0736,69.44912500330247,0.198,63.175,4.496,0.634,68.527
007360212,0736,75.64916697447188,0.21,68.369,5.376,0.648,74.627
007360233,0736,59.020457993028685,0.203,54.744,2.631,0.437,58.036
007360247,0736,62.544832995627075,0.204,57.83,3.039,0.51,61.604
007360249,0736,63.72579198796302,0.167,59.557,3.017,0.584,63.352
007360250,0736,60.596249997615814,0.176,55.853,3.103,0.54,59.696
007360280,0736,82.51779101556167,0.251,74.807,5.651,0.709,81.442
007360281,0736,50.237708986969665,0.185,46.674,1.799,0.411,49.092
007360296,0736,75.01775000127964,0.187,67.569,5.985,0.783,74.546
007360299,0736,71.44570798845962,0.231,65.521,4.095,0.594,70.465
007360305,0736,70.44704197323881,0.205,64.819,3.962,0.535,69.541
007360374,0736,49.5328750112094,0.165,46.319,1.669,0.406,48.583
007650036,0765,136.03058300213888,0.293,118.06,15.955,1.205,135.536
007650061,0765,128.71137500042096,0.308,111.325,15.001,0.993,127.655
007650076,0765,107.62808300205506,0.266,92.609,12.505,1.138,106.562
007650078,0765,71.79579199873842,0.227,64.734,5.047,0.76,70.791
007650084,0765,92.3021670023445,0.251,83.329,7.057,0.63,91.292
007650089,0765,112.23166700801812,0.269,97.203,12.499,0.976,110.973
007650116,0765,61.06095798895694,0.197,55.899,3.407,0.587,60.11
007650131,0765,77.88095800788142,0.229,68.97,6.4,0.718,76.341
007650174,0765,56.24975002137944,0.199,51.512,3.083,0.489,55.306
007650181,0765,67.11670898948796,0.2,62.519,2.838,0.606,66.189
007650192,0765,70.96504099899903,0.195,64.976,4.257,0.582,70.035
007650197,0765,73.54704101453535,0.214,67.773,4.069,0.534,72.625
007650254,0765,63.23008399340324,0.192,58.255,3.358,0.475,62.302
007650271,0765,55.33470801310614,0.193,50.501,3.175,0.501,54.394
007650294,0765,54.91908299154602,0.176,49.317,2.938,0.567,53.018
007650337,0765,62.243124993983656,0.213,57.621,3.372,0.552,61.779
007650346,0765,71.0810830059927,0.242,64.759,4.55,0.552,70.124
007650352,0765,49.42516700248234,0.168,45.821,1.821,0.372,48.205
007650369,0765,73.91150001785718,0.223,67.478,5.048,0.674,73.446
007650377,0765,83.6444579763338,0.247,75.144,6.452,0.754,82.618
008110043,0811,65.8482080034446,0.212,59.561,4.455,0.633,64.882
008110049,0811,56.089374993462116,0.198,50.568,3.709,0.686,55.181
008110106,0811,60.92508300207555,0.229,54.636,4.153,0.73,59.772
008110107,0811,72.60616699932143,0.213,64.547,6.067,0.807,71.656
008110110,0811,79.48041701456532,0.231,69.686,7.632,0.94,78.513
008110113,0811,50.53874998702668,0.177,46.225,2.484,0.464,49.371
008110116,0811,53.23508399305865,0.165,48.93,3.128,0.567,52.81
008110147,0811,65.77454201760702,0.2,58.376,4.725,0.756,64.081
008110159,0811,66.55154100735672,0.22,59.281,5.183,0.804,65.515
008110175,0811,42.76412501349114,0.178,39.759,1.478,0.422,41.861
008110204,0811,54.01133300620131,0.157,49.316,3.449,0.637,53.579
008110209,0811,63.51133299176581,0.207,57.308,4.401,0.711,62.647
008110224,0811,45.711582992225885,0.184,42.18,1.949,0.449,44.782
008110247,0811,50.16754200914875,0.146,46.663,2.455,0.499,49.783
008110258,0811,49.73695901571773,0.143,46.283,2.38,0.548,49.375
008110286,0811,78.90345799387433,0.211,68.88,8.304,0.992,78.409
008110287,0811,53.70366698480211,0.212,48.755,3.265,0.577,52.828
008110307,0811,60.44370899326168,0.194,55.195,3.796,0.688,59.895
008110340,0811,50.285917008295655,0.189,46.901,2.285,0.492,49.89
008110371,0811,43.82591700414196,0.187,40.73,1.933,0.451,43.326
009810029,0981,76.9834999809973,0.196,70.565,5.004,0.784,76.58
009810073,0981,66.4422910194844,0.217,60.232,4.345,0.623,65.441
009810075,0981,86.26604100572877,0.25,76.21,7.927,0.825,85.238
009810106,0981,72.41812499705702,0.234,65.811,4.76,0.609,71.435
009810112,0981,71.47295802133158,0.221,65.252,4.37,0.642,70.505
009810153,0981,51.99191698920913,0.155,48.451,2.421,0.458,51.508
009810155,0981,73.28354098717682,0.207,66.505,4.195,0.61,71.542
009810196,0981,77.0418340107426,0.225,68.674,6.068,0.759,75.749
009810200,0981,53.092166024725884,0.183,49.753,2.346,0.402,52.704
009810204,0981,91.86166600557044,0.304,80.04,9.959,1.039,91.366
009810230,0981,66.11770897870883,0.204,59.845,4.854,0.719,65.643
009810235,0981,63.0436249775812,0.192,58.008,3.367,0.588,62.181
009810249,0981,76.40816699131392,0.246,68.394,6.064,0.739,75.47
009810258,0981,60.26312499307096,0.206,55.634,3.432,0.533,59.827
009810283,0981,66.41041702823713,0.191,60.306,4.32,0.641,65.483
009810293,0981,55.06983399391174,0.21,50.944,2.487,0.44,54.101
009810305,0981,67.14920900412835,0.171,61.623,2.815,0.453,65.086
009810327,0981,66.00033299764618,0.16,61.44,2.746,0.518,64.885
009810344,0981,56.02745898067951,0.143,52.704,1.941,0.395,55.206
009810349,0981,58.87312497361563,0.151,54.875,2.183,0.536,57.769
010300003,1030,55.77745899790898,0.181,50.906,2.996,0.502,54.607
010300105,1030,87.0720410021022,0.23,75.027,9.29,1.035,85.605
010300106,1030,66.57195900334045,0.196,60.24,4.585,0.633,65.674
010300123,1030,55.41295898729004,0.186,50.968,2.783,0.496,54.456
010300128,1030,52.52108399872668,0.197,47.788,2.2,0.47,50.674
010300133,1030,44.58829198847525,0.168,41.41,2.108,0.485,44.192
010300153,1030,71.63841699366458,0.177,64.882,5.367,0.776,71.232
010300157,1030,63.25516599463299,0.181,57.12,4.32,0.712,62.355
010300159,1030,73.13083400367759,0.226,64.733,6.346,0.871,72.212
010300169,1030,45.8659159776289,0.17,42.405,1.713,0.369,44.678
010300194,1030,52.78229198302142,0.154,48.703,2.908,0.567,52.353
010300216,1030,66.41883400152437,0.169,60.011,5.094,0.742,66.04
010300217,1030,51.93445799523033,0.205,47.765,2.504,0.495,50.988
010300236,1030,45.55575002450496,0.165,42.394,2.095,0.472,45.146
010300275,1030,51.17725001764484,0.143,47.472,2.555,0.508,50.774
010300282,1030,44.399416976375505,0.14,41.679,1.77,0.348,43.957
010300298,1030,55.580749991349876,0.153,51.072,3.332,0.584,55.208
010300316,1030,73.74312498723157,0.219,65.517,6.62,0.936,73.315
010300325,1030,61.04308302747086,0.207,54.893,4.278,0.702,60.101
010300328,1030,52.94958301237784,0.186,48.478,3.29,0.57,52.548
010370025,1037,53.970790992025286,0.179,48.914,3.762,0.701,53.578
010370070,1037,68.48591699963436,0.18,60.36,5.459,0.921,66.943
010370099,1037,62.6942090166267,0.212,56.339,4.422,0.709,61.704
010370102,1037,43.135125015396625,0.132,40.656,1.427,0.336,42.572
010370131,1037,51.77975000697188,0.155,48.316,2.342,0.469,51.305
010370140,1037,75.4325829911977,0.182,67.411,6.525,0.909,75.05
010370202,1037,53.09299999498762,0.201,49.027,2.427,0.478,52.153
010370204,1037,50.40675000054762,0.189,46.673,2.455,0.544,49.887
010370216,1037,50.935667008161545,0.155,47.517,2.366,0.465,50.523
010370217,1037,46.413290983764455,0.151,41.278,1.769,0.435,43.655
010370232,1037,60.600875003729016,0.17,55.669,3.73,0.624,60.22
010370234,1037,75.22320799762383,0.216,66.684,6.923,0.893,74.741
010370246,1037,64.93070800206624,0.201,58.716,4.333,0.678,63.949
010370251,1037,51.59216601168737,0.176,47.142,2.548,0.5,50.386
010370253,1037,50.89308400056325,0.15,47.365,2.438,0.542,50.517
010370265,1037,57.271249999757856,0.219,50.599,3.146,0.591,54.577
010370290,1037,66.76833299570717,0.213,59.011,4.968,0.756,64.971
010370309,1037,55.83029199624434,0.204,50.809,3.339,0.503,54.879
010370352,1037,55.27608300326392,0.198,49.28,3.678,0.676,53.854
010370380,1037,46.31249999511056,0.159,41.654,1.628,0.353,43.815
010390004,1039,65.93062498723157,0.18,58.996,5.431,0.843,65.471
010390027,1039,63.25045900302939,0.195,55.739,5.219,0.859,62.035
010390039,1039,43.81641701911576,0.185,40.508,1.744,0.438,42.898
010390041,1039,37.23470799741335,0.132,35.083,1.218,0.36,36.812
010390064,1039,45.97449998254888,0.146,42.476,2.43,0.537,45.606
010390126,1039,51.28458299441263,0.15,47.886,2.28,0.412,50.752
010390166,1039,47.95870798989199,0.165,42.503,2.005,0.416,45.107
010390170,1039,45.1382500177715,0.139,41.828,2.277,0.507,44.772
010390175,1039,52.28470801375806,0.178,48.642,2.558,0.441,51.841
010390183,1039,45.985583012225106,0.173,41.814,1.761,0.43,44.198
010390189,1039,50.54454199853353,0.147,46.913,2.567,0.527,50.173
010390216,1039,44.29354198509827,0.137,41.381,1.947,0.454,43.941
010390218,1039,52.77016700711101,0.145,48.483,3.17,0.602,52.418
010390244,1039,46.75199999473989,0.165,42.783,2.796,0.577,46.349
010390257,1039,51.937959011411294,0.146,48.098,2.663,0.538,51.463
010390269,1039,43.3224999869708,0.148,39.121,1.779,0.47,41.543
010390285,1039,52.388250012882054,0.148,48.485,2.797,0.553,52.004
010390303,1039,64.22495801234618,0.185,57.72,3.412,0.518,61.855
010390341,1039,59.97541599208489,0.196,53.89,4.209,0.744,59.061
010390366,1039,77.11770798778161,0.239,67.875,6.996,1.017,76.15
010460017,1046,60.36500001209788,0.2,55.112,3.53,0.607,59.474
010460020,1046,53.24554201797582,0.169,49.116,2.615,0.412,52.332
